"","NS.1404.001.NEBNext_S05.3016","NS.1404.001.NEBNext_S02.2066","NS.1404.001.NEBNext_S04.3007","NS.1404.001.NEBNext_S01.1014","NS.1404.001.NEBNext_S03.3005","NS.1404.001.NEBNext_S09.3031","NS.1404.001.NEBNext_S08.3027","NS.1404.001.NEBNext_S10.3034","NS.1404.001.NEBNext_S06.3019","NS.1404.001.NEBNext_S07.3021","NS.1404.001.NEBNext_S13.3055","NS.1404.001.NEBNext_S12.3053","NS.1404.001.NEBNext_S14.3061","NS.1404.001.NEBNext_S11.3037-1","NS.1404.001.NEBNext_S15.3070-2","NS.1404.001.NEBNext_S19.4095","NS.1404.001.NEBNext_S16.4026","NS.1404.001.NEBNext_S20.4219","NS.1404.001.NEBNext_S17.4070-2","NS.1404.001.NEBNext_S18.4093","NS.1404.002.NEBNext_S45.6175","NS.1404.001.NEBNext_S24.5055-1","NS.1404.001.NEBNext_S21.4260","NS.1404.001.NEBNext_S22.4264","NS.1404.001.NEBNext_S25.5069","NS.1404.001.NEBNext_S23.5010","NS.1404.001.NEBNext_S26.5100","NS.1404.001.NEBNext_S28.5128","NS.1404.001.NEBNext_S27.5101","NS.1404.001.NEBNext_S30.5135","NS.1404.001.NEBNext_S29.5134","NS.1404.001.NEBNext_S31.5137","NS.1404.001.NEBNext_S35.5211","NS.1404.001.NEBNext_S34.5210","NS.1404.001.NEBNext_S32.5159","NS.1404.001.NEBNext_S33.5162","NS.1404.001.NEBNext_S38.6142","NS.1404.001.NEBNext_S40.6144","NS.1404.001.NEBNext_S37.6003","NS.1404.001.NEBNext_S39.6143","NS.1404.001.NEBNext_S36.5223","NS.1404.001.NEBNext_S42.6159","NS.1404.001.NEBNext_S43.6164","NS.1404.002.NEBNext_S01.6196","NS.1404.001.NEBNext_S41.6156","NS.1404.001.NEBNext_S44.6170","NS.1404.002.NEBNext_S03.6213","NS.1404.002.NEBNext_S02.6199","NS.1404.002.NEBNext_S04.6215","NS.1404.002.NEBNext_S05.7037","NS.1404.002.NEBNext_S06.7050","NS.1404.002.NEBNext_S08.7077","NS.1404.002.NEBNext_S07.7056","NS.1404.002.NEBNext_S10.7131","NS.1404.002.NEBNext_S09.7100","NS.1404.002.NEBNext_S11.7147","NS.1404.002.NEBNext_S12.7156","NS.1404.002.NEBNext_S15.7183","NS.1404.002.NEBNext_S16.7227","NS.1404.002.NEBNext_S13.7180","NS.1404.002.NEBNext_S14.7181","NS.1404.002.NEBNext_S20.7257","NS.1404.002.NEBNext_S17.7238","NS.1404.002.NEBNext_S18.7245","NS.1404.002.NEBNext_S19.7254","NS.1404.002.NEBNext_S21.7308","NS.1404.002.NEBNext_S24.7353","NS.1404.002.NEBNext_S25.7359","NS.1404.002.NEBNext_S23.7343","NS.1404.002.NEBNext_S22.7338","NS.1404.002.NEBNext_S26.7362","NS.1404.002.NEBNext_S27.7364","NS.1404.002.NEBNext_S28.7411","NS.1404.002.NEBNext_S30.7486","NS.1404.002.NEBNext_S31.7495","NS.1404.002.NEBNext_S29.7455","NS.1404.002.NEBNext_S32.Bio1","NS.1404.002.NEBNext_S40.7288","NS.1404.002.NEBNext_S39.7117","NS.1404.002.NEBNext_S37.5129","NS.1404.002.NEBNext_S38.6147","NS.1404.002.NEBNext_S46.6181","NS.1404.002.NEBNext_S48.6189"
"hsa-piR-427_764103",2.33679957102673,4.01860250269143,54.9701368118883,9.85678300032278,15.2699335710671,133.625072768017,5.01073593859744,9.25562967061856,10.2159462666661,57.7068660673699,4.23500305160852,7.04835879977458,32.2756876706458,26.5242008721324,6.1036033044797,84.4078119508192,7.27116714280424,3.70249772509406,5.38196397198212,9.31919757950721,37.7074710277645,12.1670931597846,8.52269345127135,0,46.9572514453372,3.2399672391255,7.64445683078804,7.79778009233361,19.838135177673,75.3514953211596,4.05264205703219,7.9289929094441,33.3445771658339,5.21426542771209,5.94401939743412,22.1170301822482,10.8240583987534,27.8868030707761,47.6754645402102,28.1743128832398,14.4109206900343,8.68839752630826,10.9610663332577,10.7819883841297,28.6641992740461,5.85819624273423,42.7990978436358,12.1847535359723,13.1768864100362,14.4808724248045,18.2663815956844,32.6435971587369,5.50064763139398,4.89208946998824,20.3866237825845,3.26622705978101,1.59607574913165,5.50074251270871,44.541697755123,19.4621816424473,23.2784436008766,21.69534642776,11.3149112443657,13.5577044898246,25.8425834073494,29.9574784535084,7.97256176592692,17.2393551498766,14.9629610328431,19.55701048057,50.4825604977717,28.001363254497,34.8746386473098,0,9.42820284294098,6.3420869846058,14.0955004013198,11.13341943505,25.6089425368498,9.00236084996607,10.7029517438131,22.8638187287828,11.4822137087609
"hsa-piR-427_764104",4.08939924929678,3.01395187701857,64.1318262805364,7.88542640025823,9.16196014264026,113.581311852815,2.50536796929872,8.41420879147142,8.93895298333287,41.5489435685063,12.7050091548256,6.46099556646003,42.206668492383,35.3656011628432,3.05180165223985,94.2226738055656,7.27116714280424,5.55374658764109,8.07294595797318,6.21279838633814,45.0394792831632,9.12531986983844,4.87011054358363,0,48.6145662022314,2.77711477639329,3.82222841539402,3.11911203693345,21.3641455759556,53.4469908673342,4.05264205703219,9.65268702019282,63.4622597672322,8.69044237952015,15.1902717934427,23.9601160307688,12.8535693485197,29.3545295481854,40.4914904314114,26.9493427578815,10.4078871650248,10.4260770315699,10.9610663332577,9.1232209404174,46.4087035865508,7.32274530341779,62.3643997150122,14.4001632697854,11.4199682220314,35.397688149522,20.549679295145,45.1988268351742,11.001295262788,5.97922046331896,25.12769908086,3.26622705978101,0.798037874565823,5.50074251270871,53.4500373061476,13.7380105711393,34.917665401315,23.322497409842,19.80109467764,13.5577044898246,38.7638751110242,28.1952738385962,7.97256176592692,17.6703390286235,13.6026918480392,24.6273465310882,79.7093060491133,51.6948244698407,23.6247552126937,3.09584979972452,10.7750889633611,3.62404970548903,25.0586673801241,17.1283375923846,23.7982092261635,13.5035412749491,11.2380993310038,20.2256857985387,12.5260513186482
"hsa-piR-427_764105",1.16839978551337,2.00930125134571,65.5413169680207,9.85678300032278,10.688953499747,143.169720822876,6.2634199232468,14.3041549455014,3.8309798499998,50.7820421392855,11.1168830104724,9.39781173303277,36.6204917801559,37.5759512355209,5.59496969577306,97.1671323619895,7.27116714280424,14.8099909003762,11.6609219392946,9.31919757950721,34.5651817754508,12.1670931597846,12.1752763589591,1.72473215468358,40.3279924177602,4.62852462732215,8.60001393463654,8.57755810156697,25.9421767708032,69.2182340740885,18.2368892566449,8.96320937589333,53.7815760739256,24.3332386626564,5.28357279771921,20.2739443337275,8.79454744898717,24.9513501159576,43.7569332081381,39.199044011464,12.0091005750286,29.5405515894481,2.19221326665154,10.7819883841297,32.7590848846241,11.7163924854685,46.4675919445189,13.2924584028788,14.9338045980411,24.1347873746741,24.5454502692009,43.5247962116492,9.62613335493946,5.97922046331896,20.860731312412,8.16556764945253,0.798037874565823,11.0014850254174,51.6683693959427,13.7380105711393,25.3946657464109,27.661566695394,18.3867307720943,17.4313343440602,20.6740667258795,38.7685015280697,10.9622724281495,23.7041133310804,14.9629610328431,28.9733488601038,89.0087250881765,40.9250693719572,32.6246619603865,1.54792489986226,8.08131672252084,5.43607455823354,26.6248340913818,19.6975882312423,26.1262949113317,13.5035412749491,13.3786896797664,32.5369728063448,15.6575641483103
"hsa-piR-5152_771762",2.92099946378342,1.00465062567286,4.93321740619511,1.97135660006456,1.52699335710671,3.81785922194335,1.25268398464936,0.841420879147142,2.55398656666653,2.3082746426948,2.11750152580426,1.76208969994364,0,8.84140029071081,1.01726721741328,1.96297237094928,0,0,0.896993995330353,0,0,3.04177328994615,2.43505527179181,5.17419646405073,1.65731475689425,2.77711477639329,3.82222841539402,0.779778009233361,12.2080831862603,0,1.01316051425805,3.44738822149744,2.15126304295702,3.47617695180806,0.660446599714902,1.84308584852068,2.70601459968836,1.46772647740927,1.95926566603603,3.67491037607475,3.20242682000763,0,2.19221326665154,2.48815116556838,0,1.46454906068356,1.22283136696102,1.10770486690657,5.27075456401449,1.60898582497827,3.42494654919083,10.8811990529123,2.75032381569699,1.63069648999608,1.89643011931019,3.26622705978101,0,3.14328143583355,1.78166791020492,3.43450264278481,2.11622214553424,2.169534642776,2.82872781109143,0.968407463558899,0,0.88110230745613,1.99314044148173,0.430983878746915,1.36026918480392,0.724333721502594,2.65697686830378,0,1.12498834346161,1.54792489986226,0,1.81202485274451,1.56616671125776,0,0.258676187240908,2.25059021249152,2.14059034876262,3.5175105736589,0
"hsa-piR-5744_774271",0,0,0,0,0,0,0,0,0,0,0.529375381451065,0,0,37.5759512355209,2.54316804353321,0,3.63558357140212,1.85124886254703,0,0,0,0,1.21752763589591,0,0.552438252298084,0,1.91111420769701,1.55955601846672,0,0,0,0.344738822149744,1.07563152147851,0,1.3208931994298,3.68617169704136,6.08853284929881,0,0.653088555345345,0,0,0,0,0.829383721856127,0,0,0,22.1540973381314,1.75691818800483,1.60898582497827,1.71247327459541,0,0,2.17426198666144,0.948215059655093,1.63311352989051,0,52.649964050212,1.78166791020492,1.1448342142616,113.217884786082,1.084767321388,0,57.136040349975,1.29212917036747,0,0,0,0,0,1.32848843415189,0,1.12498834346161,10.8354742990358,0,19.9322733801897,0,0,0,0,0.535147587190656,0,0
"hsa-piR-5747_774274",2.33679957102673,5.02325312836429,2.11423603122647,1.97135660006456,0,8.59018324937254,0,21.8769428578257,5.10797313333307,3.07769952359306,3.17625228870639,0,0.620686301358574,4.4207001453554,3.56043526094649,0,3.63558357140212,0,2.69098198599106,4.6595987897536,6.28457850462742,0,0,1.72473215468358,7.1816972798751,1.38855738819664,2.86667131154551,0,3.05202079656508,3.50472071261208,3.03948154277414,1.72369411074872,5.37815760739256,3.47617695180806,4.62312619800431,0,0.67650364992209,1.46772647740927,1.95926566603603,1.22497012535825,2.40182011500572,1.73767950526165,8.76885306660616,2.48815116556838,1.36496187019267,1.46454906068356,0,0,4.39229547001208,4.82695747493482,0,2.51104593528745,0,4.89208946998824,2.84464517896528,1.63311352989051,2.39411362369747,0.785820358958388,5.34500373061476,2.28966842852321,2.11622214553424,0,1.41436390554572,2.9052223906767,2.58425834073494,0,0,0.430983878746915,4.08080755441176,2.89733488601038,3.98546530245566,0,2.24997668692321,0,4.04065836126042,1.81202485274451,4.69850013377327,2.5692506388577,4.13881899585452,2.25059021249152,3.74603311033459,0,0
"hsa-piR-5748_774275",0.584199892756683,1.00465062567286,0.704745343742158,0,0,1.90892961097167,0,4.20710439573571,1.27699328333327,0.769424880898265,0.529375381451065,6.46099556646003,0,0,11.1899393915461,9.81486185474642,0,0,0.896993995330353,1.55319959658453,1.04742975077124,3.04177328994615,4.87011054358363,0,1.65731475689425,0.462852462732215,0.955557103848505,5.45844606463353,1.52601039828254,0.876180178153019,1.01316051425805,0.344738822149744,1.07563152147851,0,0.660446599714902,0,10.1475547488313,0,0.653088555345345,0,0.800606705001907,0,2.19221326665154,0.829383721856127,0,0,6.11415683480512,0,0.878459094002415,1.60898582497827,3.99577097405597,0.837015311762484,1.37516190784849,1.08713099333072,0.474107529827547,0,0.798037874565823,0,1.78166791020492,0,0,3.796685624858,0,0.968407463558899,0,4.40551153728065,4.98285110370432,6.03377430245682,1.36026918480392,0.724333721502594,1.32848843415189,0,0,0,1.34688612042014,0,1.56616671125776,0.856416879619232,0.776028561722723,1.12529510624576,0.535147587190656,5.27626586048835,7.30686326921145
"hsa-piR-601_774893",5.25779903481015,9.04185563105572,40.170484593303,3.94271320012911,7.63496678553355,26.7250145536034,1.25268398464936,1.68284175829428,1.27699328333327,32.3158449977271,11.1168830104724,5.28626909983093,21.7240205475501,8.84140029071081,2.54316804353321,49.0743092737321,3.63558357140212,9.25624431273515,3.58797598132141,3.10639919316907,24.0908842677384,3.04177328994615,4.87011054358363,0,12.7060798028559,2.77711477639329,6.68889972693953,10.1371141200337,9.15606238969525,33.2948467698147,4.05264205703219,8.61847055374359,23.6638934725273,15.6427962831363,7.26491259686392,11.0585150911241,10.1475547488313,14.6772647740927,41.7976675421021,18.3745518803738,12.0091005750286,10.4260770315699,0,8.29383721856127,21.8393899230828,8.78729436410135,31.7936155409866,6.64622920143942,6.14921365801691,16.0898582497828,11.9873129221679,39.3397196528368,1.37516190784849,7.06635145664968,13.2750108351713,6.53245411956203,4.78822724739493,4.71492215375033,26.7250186530738,8.01383949983123,20.1041103825753,17.356277142208,4.24309171663715,13.5577044898246,27.1347125777169,14.0976369192981,5.97942132444519,12.0675486049136,2.72053836960784,17.3840093160623,38.5261645904047,15.0776571370369,20.2497901823089,9.28754939917356,12.1219750837813,11.7781615428393,29.7571675138974,10.2770025554308,13.4511617365272,14.6288363811949,12.8435420925757,15.828797581465,8.3507008790988
"hsa-piR-601_774894",2.33679957102673,13.0604581337471,38.7609939058187,0,15.2699335710671,52.4955643017211,6.2634199232468,7.57278791232428,8.93895298333287,45.3960679729976,5.82312919596171,7.04835879977458,20.4826479448329,8.84140029071081,5.08633608706641,66.7410606122756,3.63558357140212,14.8099909003762,3.58797598132141,15.5319959658453,21.996024766196,18.2506397396769,12.1752763589591,1.72473215468358,17.1255858212406,3.70281970185772,8.60001393463654,8.57755810156697,9.15606238969525,32.4186665916617,3.03948154277414,12.065858775241,26.8907880369628,6.95235390361612,5.94401939743412,14.7446867881654,8.11804379906508,16.144991251502,44.4100217634834,12.2497012535825,13.6103139850324,8.68839752630826,4.38442653330308,6.63506977484902,20.4744280528901,5.85819624273423,37.9077723757917,5.53852433453285,16.6907227860459,32.1797164995655,10.2748396475725,36.8286737175493,6.87580953924247,7.06635145664968,21.3348388422396,9.79868117934304,1.59607574913165,10.215664666459,33.8516902938935,12.5931763568776,17.987888237041,17.356277142208,14.1436390554572,12.5892970262657,15.5055500444097,20.265353071491,5.97942132444519,12.9295163624075,8.16161510882352,15.9353418730571,59.7819795368349,28.001363254497,15.7498368084625,6.19169959944904,4.04065836126042,6.3420869846058,17.2278338238353,9.42058567581156,18.1073331068635,16.8794265936864,15.519280028529,14.0700422946356,12.5260513186482
"hsa-piR-601_774895",2.33679957102673,9.04185563105572,46.5131926869824,1.97135660006456,13.7429402139604,62.0402123565794,6.2634199232468,5.04852527488285,0,53.8597416628786,11.1168830104724,3.52417939988729,32.2756876706458,13.2621004360662,7.12087052189298,71.6484915396488,1.81779178570106,5.55374658764109,0.896993995330353,13.9787963692608,38.7549007785358,13.6879798047577,8.52269345127135,1.72473215468358,32.593856885587,4.16567216458993,4.77778551924252,10.1371141200337,21.3641455759556,40.3042881950389,7.09212359980633,11.0316423087918,39.798366294705,13.9047078072322,9.24625239600863,22.1170301822482,14.2065766483639,13.2095382966834,39.838401876066,23.2744323818068,16.0121341000381,10.4260770315699,2.19221326665154,6.63506977484902,25.9342755336608,7.32274530341779,46.4675919445189,8.86163893525256,19.3261000680531,37.0066739745003,15.4122594713587,50.2209187057491,8.25097144709097,7.06635145664968,18.4901936632743,8.16556764945253,2.39411362369747,11.7873053843758,46.3233656653279,5.72417107130802,19.0459993098082,22.237730088454,11.3149112443657,11.6208895627068,28.4268417480844,29.9574784535084,6.97599154518605,17.2393551498766,10.8821534784314,18.1083430375649,74.3953523125057,43.0790203915339,24.7497435561553,4.64377469958678,18.856405685882,9.96613669009483,18.7940005350931,17.9847544720039,24.8329139751271,15.7541314874406,14.4489848541477,15.828797581465,11.4822137087609
"hsa-piR-601_774896",3.5051993565401,9.04185563105572,29.5993044371706,7.88542640025823,10.688953499747,44.8598458578344,5.01073593859744,1.68284175829428,3.8309798499998,33.8546947595237,10.5875076290213,5.28626909983093,28.5515698624944,11.0517503633885,5.59496969577306,57.9076849430039,5.45337535710318,14.8099909003762,0.896993995330353,10.8723971760917,24.0908842677384,7.60443322486537,13.392803994855,0,16.5731475689425,4.16567216458993,4.77778551924252,11.6966701385004,15.2601039828254,27.1615855227436,5.06580257129024,9.65268702019282,39.798366294705,6.95235390361612,12.5484853945831,12.9016009396448,8.79454744898717,16.144991251502,35.2667819886486,9.799761002866,9.60728046002288,6.95071802104661,6.57663979995462,4.97630233113676,19.1094661826974,7.32274530341779,24.4566273392205,11.0770486690657,16.6907227860459,28.9617448496089,10.2748396475725,38.5027043410743,6.87580953924247,3.80495847665752,19.4384087229294,6.53245411956203,1.59607574913165,10.215664666459,35.6333582040984,11.448342142616,11.6392218004383,17.898660802902,12.7292751499114,10.6524820991479,16.7976792147771,21.1464553789471,4.98285110370432,12.4985324836605,9.52188429362744,14.4866744300519,45.1686067611642,17.2316081566136,21.3747785257705,4.64377469958678,5.38754448168056,14.4961988219561,21.9263339576086,14.559086953527,16.5552759834181,23.6311972311609,10.1678041566225,17.5875528682945,7.30686326921145
"hsa-piR-601_774897",3.5051993565401,7.03255437971,35.9420125308501,3.94271320012911,10.688953499747,25.7705497481176,2.50536796929872,2.52426263744143,5.10797313333307,36.1629694022185,12.7050091548256,4.11154263320184,15.5171575339643,4.4207001453554,6.61223691318634,46.1298507173082,1.81779178570106,12.9587420378292,2.69098198599106,4.6595987897536,13.6165867600261,7.60443322486537,9.74022108716726,1.72473215468358,17.6780240735387,2.77711477639329,3.82222841539402,7.79778009233361,9.15606238969525,34.1710269479677,4.05264205703219,11.7211199530913,25.8151565154843,6.95235390361612,5.94401939743412,16.5877726366861,10.1475547488313,10.2740853418649,22.8580994370871,8.57479087750775,8.00606705001907,6.95071802104661,0,7.46445349670515,20.4744280528901,17.5745887282027,22.0109646052984,8.86163893525256,10.541509128029,25.7437731996524,11.9873129221679,28.4585205999245,2.75032381569699,2.17426198666144,9.00804306672338,3.26622705978101,3.19215149826329,9.42984430750065,37.4150261143033,8.01383949983123,12.6973328732054,12.474824195962,5.65745562218286,7.74725970847119,11.6291625333072,19.3842507640349,2.98971066222259,9.05066145368522,12.2424226632353,13.0380069870467,59.7819795368349,8.61580407830678,17.9998134953857,6.19169959944904,10.7750889633611,9.06012426372257,9.39700026754653,7.70775191657309,17.3313045451408,7.87706574372031,11.2380993310038,17.5875528682945,7.30686326921145
"hsa-piR-628_775603",0,0,0,0,0,0,1.25268398464936,0,0,0,0.529375381451065,3.52417939988729,0,0,0,0.981486185474642,0,0,0,3.10639919316907,1.04742975077124,0,0,0,0,4.16567216458993,4.77778551924252,0,3.05202079656508,0,1.01316051425805,1.72369411074872,3.22689456443554,0,1.3208931994298,1.84308584852068,2.02951094976627,1.46772647740927,0,0,0,0,0,0,1.36496187019267,0,1.22283136696102,1.10770486690657,0,0,0,1.67403062352497,0,0.54356549666536,2.37053764913773,0,3.19215149826329,0,0,0,0,0.542383660694,0,1.9368149271178,3.87638751110242,0,0,0,2.72053836960784,1.44866744300519,0,0,5.62494171730802,0,4.04065836126042,8.15411183735032,3.13233342251551,0,0,5.62647553122879,4.28118069752525,0,4.1753504395494
"hsa-piR-6960_778099",1.75259967827005,0,3.52372671871079,0,1.52699335710671,0,0,9.25562967061856,2.55398656666653,1.53884976179653,2.64687690725532,0.587363233314548,4.34480410951002,2.2103500726777,4.57770247835977,2.94445855642392,12.7245424999074,0,1.79398799066071,0,8.37943800616989,3.04177328994615,0,0,5.52438252298084,0.925704925464429,0.955557103848505,0,1.52601039828254,2.62854053445906,0,0.344738822149744,2.15126304295702,0,0.660446599714902,1.84308584852068,2.70601459968836,1.46772647740927,8.49015121948948,4.899880501433,0,3.47535901052331,6.57663979995462,3.31753488742451,2.72992374038534,1.46454906068356,2.44566273392205,3.32311460071971,2.63537728200725,0,0.570824424865138,6.69612249409988,1.37516190784849,2.17426198666144,0.948215059655093,1.63311352989051,0,1.57164071791678,0,0,3.17433321830136,1.084767321388,4.24309171663715,2.9052223906767,1.29212917036747,1.76220461491226,1.99314044148173,1.29295163624075,0,0.724333721502594,9.29941903906321,4.30790203915339,2.24997668692321,0,1.34688612042014,0.906012426372257,1.56616671125776,0.856416879619232,0.776028561722723,1.12529510624576,0,1.75875528682945,2.0876752197747
"hsa-piR-6960_778100",0,0,7.04745343742158,0,1.52699335710671,4.77232402742919,0,6.73136703317714,0,2.3082746426948,6.88187995886384,0,4.34480410951002,2.2103500726777,2.03453443482657,4.90743092737321,1.81779178570106,0,1.79398799066071,0,4.18971900308495,1.52088664497307,1.21752763589591,3.44946430936716,1.65731475689425,1.85140985092886,0.955557103848505,0,0,7.00944142522415,0,0.689477644299487,6.45378912887107,3.47617695180806,0.660446599714902,0,2.70601459968836,1.46772647740927,7.18397410879879,2.4499402507165,0,6.95071802104661,2.19221326665154,2.48815116556838,2.72992374038534,0,2.44566273392205,3.32311460071971,0.878459094002415,1.60898582497827,0.570824424865138,0.837015311762484,0,3.80495847665752,0.948215059655093,3.26622705978101,0,0.785820358958388,5.34500373061476,1.1448342142616,3.17433321830136,0.542383660694,4.24309171663715,0.968407463558899,1.29212917036747,0.88110230745613,0.996570220740864,2.15491939373458,1.36026918480392,0.724333721502594,1.32848843415189,0,2.24997668692321,0,1.34688612042014,0.906012426372257,0,0,0.517352374481815,0,0.535147587190656,0.879377643414725,2.0876752197747
"hsa-piR-6960_778101",0.584199892756683,0,7.04745343742158,3.94271320012911,0,2.86339441645751,0,3.36568351658857,0,1.53884976179653,4.23500305160852,0.587363233314548,2.48274520543429,4.4207001453554,2.03453443482657,0.981486185474642,7.27116714280424,0,2.69098198599106,1.55319959658453,7.33200825539866,3.04177328994615,1.21752763589591,0,1.65731475689425,0.462852462732215,0,2.33933402770008,1.52601039828254,0.876180178153019,0,0.689477644299487,1.07563152147851,3.47617695180806,0,0,2.70601459968836,1.46772647740927,4.57161988741741,0,0.800606705001907,3.47535901052331,0,2.48815116556838,2.72992374038534,1.46454906068356,2.44566273392205,1.10770486690657,2.63537728200725,1.60898582497827,1.14164884973028,1.67403062352497,0,1.63069648999608,0,0,1.59607574913165,2.35746107687516,0,0,4.23244429106848,1.627150982082,2.82872781109143,1.9368149271178,2.58425834073494,1.76220461491226,1.99314044148173,1.29295163624075,1.36026918480392,2.17300116450778,2.65697686830378,0,1.12498834346161,0,0,0.906012426372257,0,0.856416879619232,0.776028561722723,0,0,0.879377643414725,1.04383760988735
"hsa-piR-6960_778102",0,0,3.52372671871079,0,4.58098007132013,5.72678883291502,1.25268398464936,6.73136703317714,3.8309798499998,1.53884976179653,4.23500305160852,2.34945293325819,1.86205890407572,2.2103500726777,7.62950413059962,3.92594474189857,1.81779178570106,0,4.48496997665176,0,5.23714875385618,1.52088664497307,1.21752763589591,5.17419646405073,4.41950601838468,4.16567216458993,3.82222841539402,2.33933402770008,0,5.25708106891812,1.01316051425805,1.03421646644923,3.22689456443554,3.47617695180806,2.64178639885961,5.52925754556204,4.05902189953254,0,8.49015121948948,1.22497012535825,0,3.47535901052331,2.19221326665154,3.31753488742451,5.45984748077069,0,3.66849410088307,0,1.75691818800483,8.04492912489138,0.570824424865138,2.51104593528745,0,2.7178274833268,1.42232258948264,6.53245411956203,0,1.57164071791678,7.12667164081968,1.1448342142616,2.11622214553424,1.084767321388,2.82872781109143,3.8736298542356,2.58425834073494,1.76220461491226,0,3.01688715122841,1.36026918480392,1.44866744300519,1.32848843415189,0,2.24997668692321,1.54792489986226,2.69377224084028,0.906012426372257,1.56616671125776,0,0.776028561722723,0,0,0.879377643414725,3.13151282966205
"hsa-piR-6960_778103",0.584199892756683,0,4.22847206245295,0,0,2.86339441645751,0,4.20710439573571,1.27699328333327,3.84712440449133,2.11750152580426,0,1.86205890407572,0,5.08633608706641,5.88891711284785,0,0,2.69098198599106,0,7.33200825539866,0,2.43505527179181,1.72473215468358,2.20975300919234,0.462852462732215,0.955557103848505,0.779778009233361,4.57803119484762,4.3809008907651,2.02632102851609,0.344738822149744,2.15126304295702,1.73808847590403,0.660446599714902,1.84308584852068,2.02951094976627,0,5.22470844276276,2.4499402507165,0,3.47535901052331,0,3.31753488742451,1.36496187019267,0,3.66849410088307,0,1.75691818800483,0,0.570824424865138,0.837015311762484,0,0.54356549666536,1.89643011931019,0,0.798037874565823,0.785820358958388,1.78166791020492,1.1448342142616,2.11622214553424,1.084767321388,2.82872781109143,3.8736298542356,0,0.88110230745613,2.98971066222259,2.15491939373458,0,0.724333721502594,0,2.15395101957669,1.12498834346161,0,2.69377224084028,2.71803727911677,4.69850013377327,1.71283375923846,0.517352374481815,2.25059021249152,0.535147587190656,0,3.13151282966205
"hsa-piR-6960_778104",2.33679957102673,0,6.34270809367942,1.97135660006456,1.52699335710671,5.72678883291502,1.25268398464936,5.88994615403,1.27699328333327,2.3082746426948,1.05875076290213,4.69890586651639,2.48274520543429,0,4.06906886965313,2.94445855642392,7.27116714280424,0,0.896993995330353,0,6.28457850462742,1.52088664497307,0,3.44946430936716,1.65731475689425,1.85140985092886,0.955557103848505,1.55955601846672,0,3.50472071261208,0,0.344738822149744,1.07563152147851,0,1.98133979914471,0,2.02951094976627,1.46772647740927,9.14323977483483,2.4499402507165,0,3.47535901052331,6.57663979995462,2.48815116556838,0,1.46454906068356,4.89132546784409,2.21540973381314,6.14921365801691,1.60898582497827,2.28329769946055,2.51104593528745,0,2.17426198666144,0.474107529827547,0,3.19215149826329,0.785820358958388,0,1.1448342142616,1.05811107276712,1.084767321388,2.82872781109143,4.84203731779449,0,1.76220461491226,0,1.72393551498766,1.36026918480392,0.724333721502594,2.65697686830378,0,2.24997668692321,0,0,0.906012426372257,1.56616671125776,1.71283375923846,0.517352374481815,0,1.07029517438131,1.75875528682945,2.0876752197747
"hsa-piR-6960_778105",1.75259967827005,0,8.4569441249059,3.94271320012911,1.52699335710671,2.86339441645751,0,12.6213131872071,3.8309798499998,4.61654928538959,3.17625228870639,1.1747264666291,6.20686301358574,6.6310502180331,5.08633608706641,4.90743092737321,7.27116714280424,0,2.69098198599106,1.55319959658453,19.9011652646535,0,1.21752763589591,6.89892861873431,4.97194427068276,1.38855738819664,5.73334262309103,3.11911203693345,1.52601039828254,4.3809008907651,3.03948154277414,0.344738822149744,6.45378912887107,5.21426542771209,2.64178639885961,3.68617169704136,3.38251824961045,1.46772647740927,16.3272138836336,4.899880501433,0.800606705001907,1.73767950526165,0,3.31753488742451,4.09488561057802,4.39364718205067,8.55981956872716,2.21540973381314,8.78459094002415,1.60898582497827,1.71247327459541,6.69612249409988,0,5.97922046331896,1.89643011931019,4.89934058967152,0,1.57164071791678,3.56333582040984,0,6.34866643660272,1.627150982082,2.82872781109143,3.8736298542356,0,1.76220461491226,4.98285110370432,1.72393551498766,1.36026918480392,1.44866744300519,1.32848843415189,2.15395101957669,1.12498834346161,0,0,2.71803727911677,3.13233342251551,1.71283375923846,1.81073331068635,0,3.74603311033459,1.75875528682945,0
"hsa-piR-775_786641",0.584199892756683,0,2.11423603122647,1.97135660006456,0,1.90892961097167,0,2.52426263744143,0,0,2.11750152580426,1.1747264666291,1.24137260271715,0,0,1.96297237094928,0,0,0,0,1.04742975077124,3.04177328994615,1.21752763589591,1.72473215468358,0.552438252298084,0.925704925464429,0.955557103848505,0,0,2.62854053445906,0,1.37895528859897,3.22689456443554,0,1.98133979914471,1.84308584852068,0.67650364992209,2.93545295481854,1.30617711069069,2.4499402507165,1.60121341000381,3.47535901052331,0,0.829383721856127,5.45984748077069,4.39364718205067,1.22283136696102,1.10770486690657,0.878459094002415,0,1.71247327459541,3.34806124704994,0,1.08713099333072,0.948215059655093,0,0.798037874565823,0,0,0,3.17433321830136,0,1.41436390554572,0.968407463558899,0,0,0,1.72393551498766,0,0,1.32848843415189,0,1.12498834346161,0,4.04065836126042,0.906012426372257,0,5.13850127771539,0,1.12529510624576,2.67573793595328,2.63813293024417,1.04383760988735
