Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,cellular response to low-density lipoprotein particle stimulus (GO:0071404),1/14,0.0840585958440613,0.2563526121703984,0,0,12.321339950372208,30.51060905452009,LPL
GO_Biological_Process_2021,regulation of lipase activity (GO:0060191),1/14,0.0840585958440613,0.2563526121703984,0,0,12.321339950372208,30.51060905452009,LPL
GO_Biological_Process_2021,positive regulation of cell adhesion (GO:0045785),2/80,0.0894174461100671,0.263985207381459,0,0,4.126954346466541,9.96428146167984,RET;TPM1
GO_Biological_Process_2021,regulation of cytoplasmic translation (GO:2000765),1/15,0.0897872293945084,0.263985207381459,0,0,11.440668202764977,27.575585868407,PKM
GO_Biological_Process_2021,medium-chain fatty acid metabolic process (GO:0051791),1/15,0.0897872293945084,0.263985207381459,0,0,11.440668202764977,27.575585868407,ACADM
GO_Biological_Process_2021,positive regulation of sprouting angiogenesis (GO:1903672),1/15,0.0897872293945084,0.263985207381459,0,0,11.440668202764977,27.575585868407,PKM
GO_Biological_Process_2021,ubiquinone biosynthetic process (GO:0006744),1/15,0.0897872293945084,0.263985207381459,0,0,11.440668202764977,27.575585868407,COQ10A
GO_Biological_Process_2021,ubiquinone metabolic process (GO:0006743),1/15,0.0897872293945084,0.263985207381459,0,0,11.440668202764977,27.575585868407,COQ10A
GO_Biological_Process_2021,purine ribonucleoside monophosphate biosynthetic process (GO:0009168),1/16,0.0954803191208905,0.2728505446165085,0,0,10.67741935483871,25.07949773430617,ADSS1
GO_Biological_Process_2021,regulation of cholesterol storage (GO:0010885),1/16,0.0954803191208905,0.2728505446165085,0,0,10.67741935483871,25.07949773430617,LPL
GO_Biological_Process_2021,regulation of fatty acid oxidation (GO:0046320),1/16,0.0954803191208905,0.2728505446165085,0,0,10.67741935483871,25.07949773430617,FABP3
GO_Biological_Process_2021,neuron cell-cell adhesion (GO:0007158),1/16,0.0954803191208905,0.2728505446165085,0,0,10.67741935483871,25.07949773430617,RET
GO_Biological_Process_2021,mitochondrion organization (GO:0007005),3/175,0.0969518662346437,0.2728505446165085,0,0,2.816860465116279,6.573258395160446,ALAS1;ATP5F1B;CHCHD10
GO_Biological_Process_2021,positive regulation of endothelial cell migration (GO:0010595),2/86,0.1010055219359007,0.2728505446165085,0,0,3.8310104529616726,8.782898292883132,ATP5F1A;ATP5F1B
GO_Biological_Process_2021,acyl-CoA biosynthetic process (GO:0071616),1/17,0.1011380837478707,0.2728505446165085,0,0,10.009576612903226,22.93462789217583,SCD
GO_Biological_Process_2021,positive regulation of heart rate (GO:0010460),1/17,0.1011380837478707,0.2728505446165085,0,0,10.009576612903226,22.93462789217583,TPM1
GO_Biological_Process_2021,ruffle organization (GO:0031529),1/17,0.1011380837478707,0.2728505446165085,0,0,10.009576612903226,22.93462789217583,TPM1
GO_Biological_Process_2021,cellular response to fatty acid (GO:0071398),1/17,0.1011380837478707,0.2728505446165085,0,0,10.009576612903226,22.93462789217583,LPL
GO_Biological_Process_2021,stabilization of membrane potential (GO:0030322),1/17,0.1011380837478707,0.2728505446165085,0,0,10.009576612903226,22.93462789217583,CHCHD10
GO_Biological_Process_2021,negative regulation of vascular associated smooth muscle cell proliferation (GO:1904706),1/17,0.1011380837478707,0.2728505446165085,0,0,10.009576612903226,22.93462789217583,TPM1
GO_Biological_Process_2021,"mitochondrial electron transport, cytochrome c to oxygen (GO:0006123)",1/17,0.1011380837478707,0.2728505446165085,0,0,10.009576612903226,22.93462789217583,COX7B
GO_Biological_Process_2021,modified amino acid transport (GO:0072337),1/17,0.1011380837478707,0.2728505446165085,0,0,10.009576612903226,22.93462789217583,SLC1A4
GO_Biological_Process_2021,muscle tissue morphogenesis (GO:0060415),1/17,0.1011380837478707,0.2728505446165085,0,0,10.009576612903226,22.93462789217583,MYLK2
GO_Biological_Process_2021,positive regulation of cell adhesion mediated by integrin (GO:0033630),1/18,0.1067607406651116,0.277351977071798,0,0,9.420303605313093,21.074773673487663,RET
GO_Biological_Process_2021,regulation of transforming growth factor beta production (GO:0071634),1/18,0.1067607406651116,0.277351977071798,0,0,9.420303605313093,21.074773673487663,ITGB6
GO_Biological_Process_2021,regulation of brown fat cell differentiation (GO:0090335),1/18,0.1067607406651116,0.277351977071798,0,0,9.420303605313093,21.074773673487663,FNDC5
GO_Biological_Process_2021,positive regulation of macrophage derived foam cell differentiation (GO:0010744),1/18,0.1067607406651116,0.277351977071798,0,0,9.420303605313093,21.074773673487663,LPL
GO_Biological_Process_2021,regulation of fatty acid metabolic process (GO:0019217),1/18,0.1067607406651116,0.277351977071798,0,0,9.420303605313093,21.074773673487663,FABP3
GO_Biological_Process_2021,positive regulation of nervous system process (GO:0031646),1/18,0.1067607406651116,0.277351977071798,0,0,9.420303605313093,21.074773673487663,UNC13B
GO_Biological_Process_2021,regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901028),1/18,0.1067607406651116,0.277351977071798,0,0,9.420303605313093,21.074773673487663,CHCHD10
GO_Biological_Process_2021,cellular amino acid catabolic process (GO:0009063),2/90,0.1089499685283116,0.2815496555126369,0,0,3.6561345158906136,8.105162151372486,ALDH5A1;CARNS1
GO_Biological_Process_2021,fatty acid transmembrane transport (GO:1902001),1/19,0.1123485059757103,0.2873078980941343,0,0,8.896505376344086,19.44909147760092,THRSP
GO_Biological_Process_2021,maintenance of protein localization in organelle (GO:0072595),1/19,0.1123485059757103,0.2873078980941343,0,0,8.896505376344086,19.44909147760092,CHCHD10
GO_Biological_Process_2021,regulation of lipid metabolic process (GO:0019216),2/92,0.1129829221941679,0.2874332372918988,0,0,3.5745257452574526,7.794319883422233,SCD;THRSP
GO_Biological_Process_2021,epithelial cilium movement involved in extracellular fluid movement (GO:0003351),1/20,0.1179015944002206,0.2909029288970268,0,0,8.427843803056026,18.01792896923992,AQP4
GO_Biological_Process_2021,negative regulation of axon extension involved in axon guidance (GO:0048843),1/20,0.1179015944002206,0.2909029288970268,0,0,8.427843803056026,18.01792896923992,SEMA6C
GO_Biological_Process_2021,purine ribonucleoside monophosphate metabolic process (GO:0009167),1/20,0.1179015944002206,0.2909029288970268,0,0,8.427843803056026,18.01792896923992,ADSS1
GO_Biological_Process_2021,fatty acid transport (GO:0015908),1/20,0.1179015944002206,0.2909029288970268,0,0,8.427843803056026,18.01792896923992,FABP3
GO_Biological_Process_2021,maintenance of protein location in nucleus (GO:0051457),1/20,0.1179015944002206,0.2909029288970268,0,0,8.427843803056026,18.01792896923992,CHCHD10
GO_Biological_Process_2021,myeloid cell development (GO:0061515),1/20,0.1179015944002206,0.2909029288970268,0,0,8.427843803056026,18.01792896923992,ALAS1
GO_Biological_Process_2021,regulation of lipoprotein lipase activity (GO:0051004),1/21,0.1234202194043621,0.3029966386377091,0,0,8.006048387096774,16.749936822620242,LPL
GO_Biological_Process_2021,positive regulation of calcium ion transmembrane transporter activity (GO:1901021),1/22,0.1289045931711755,0.3056540402492479,0,0,7.624423963133641,15.620025745756442,CASQ1
GO_Biological_Process_2021,fatty-acyl-CoA metabolic process (GO:0035337),1/22,0.1289045931711755,0.3056540402492479,0,0,7.624423963133641,15.620025745756442,SCD
GO_Biological_Process_2021,regulation of vacuole organization (GO:0044088),1/22,0.1289045931711755,0.3056540402492479,0,0,7.624423963133641,15.620025745756442,ENO3
GO_Biological_Process_2021,glutamate metabolic process (GO:0006536),1/22,0.1289045931711755,0.3056540402492479,0,0,7.624423963133641,15.620025745756442,ALDH5A1
GO_Biological_Process_2021,heme biosynthetic process (GO:0006783),1/22,0.1289045931711755,0.3056540402492479,0,0,7.624423963133641,15.620025745756442,ALAS1
GO_Biological_Process_2021,lipid droplet organization (GO:0034389),1/22,0.1289045931711755,0.3056540402492479,0,0,7.624423963133641,15.620025745756442,FITM1
GO_Biological_Process_2021,regulation of lipid storage (GO:0010883),1/22,0.1289045931711755,0.3056540402492479,0,0,7.624423963133641,15.620025745756442,LPL
GO_Biological_Process_2021,organic acid transport (GO:0015849),2/100,0.1294827706147527,0.3056540402492479,0,0,3.281400365024058,6.707863079636441,SLC1A4;SLC38A3
GO_Biological_Process_2021,regulation of calcium ion transmembrane transport (GO:1903169),1/23,0.134354926532257,0.3156376503700393,0,0,7.277492668621701,14.607894711747354,CASQ1
GO_Biological_Process_2021,amino acid import across plasma membrane (GO:0089718),1/24,0.1397714290303165,0.3221961110511054,0,0,6.9607293127629735,13.696953111939228,SLC1A4
GO_Biological_Process_2021,regulation of axon extension involved in axon guidance (GO:0048841),1/24,0.1397714290303165,0.3221961110511054,0,0,6.9607293127629735,13.696953111939228,SEMA6C
GO_Biological_Process_2021,neuromuscular junction development (GO:0007528),1/24,0.1397714290303165,0.3221961110511054,0,0,6.9607293127629735,13.696953111939228,UNC13B
GO_Biological_Process_2021,porphyrin-containing compound biosynthetic process (GO:0006779),1/24,0.1397714290303165,0.3221961110511054,0,0,6.9607293127629735,13.696953111939228,ALAS1
GO_Biological_Process_2021,acylglycerol homeostasis (GO:0055090),1/25,0.1451543090229181,0.3284367084343446,0,0,6.670362903225806,12.87351959604309,LPL
GO_Biological_Process_2021,response to hexose (GO:0009746),1/25,0.1451543090229181,0.3284367084343446,0,0,6.670362903225806,12.87351959604309,LPL
GO_Biological_Process_2021,cellular response to hexose stimulus (GO:0071331),1/25,0.1451543090229181,0.3284367084343446,0,0,6.670362903225806,12.87351959604309,UNC13B
GO_Biological_Process_2021,energy derivation by oxidation of organic compounds (GO:0015980),1/25,0.1451543090229181,0.3284367084343446,0,0,6.670362903225806,12.87351959604309,COQ10A
GO_Biological_Process_2021,chaperone cofactor-dependent protein refolding (GO:0051085),1/26,0.1505037734851112,0.3389786824825212,0,0,6.403225806451613,12.126218507747616,HSPA2
GO_Biological_Process_2021,acute inflammatory response (GO:0002526),1/27,0.1558200282226172,0.343083559898229,0,0,6.156637717121588,11.445519530111168,MYLK3
GO_Biological_Process_2021,positive regulation of calcium ion transmembrane transport (GO:1904427),1/27,0.1558200282226172,0.343083559898229,0,0,6.156637717121588,11.445519530111168,CASQ1
GO_Biological_Process_2021,L-alpha-amino acid transmembrane transport (GO:1902475),1/27,0.1558200282226172,0.343083559898229,0,0,6.156637717121588,11.445519530111168,SLC1A4
GO_Biological_Process_2021,cellular response to unfolded protein (GO:0034620),1/27,0.1558200282226172,0.343083559898229,0,0,6.156637717121588,11.445519530111168,HSPA2
GO_Biological_Process_2021,positive regulation of striated muscle cell differentiation (GO:0051155),1/27,0.1558200282226172,0.343083559898229,0,0,6.156637717121588,11.445519530111168,MYLK3
GO_Biological_Process_2021,amide transport (GO:0042886),1/28,0.1611032777010404,0.3515631526720482,0,0,5.92831541218638,10.823382616266583,UPK3A
GO_Biological_Process_2021,regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001239),1/28,0.1611032777010404,0.3515631526720482,0,0,5.92831541218638,10.823382616266583,RET
GO_Biological_Process_2021,positive regulation of angiogenesis (GO:0045766),2/116,0.1639453530593226,0.3561821608501213,0,0,2.8185708172871204,5.096602097868428,PKM;HSPB6
GO_Biological_Process_2021,positive regulation of extrinsic apoptotic signaling pathway (GO:2001238),1/29,0.1663537252021877,0.3582442064661147,0,0,5.716301843317972,10.25298125318036,RET
GO_Biological_Process_2021,lipid catabolic process (GO:0016042),1/29,0.1663537252021877,0.3582442064661147,0,0,5.716301843317972,10.25298125318036,LPL
GO_Biological_Process_2021,positive regulation of B cell proliferation (GO:0030890),1/30,0.171571572737233,0.3616154057052794,0,0,5.518909899888765,9.72848472744733,CD38
GO_Biological_Process_2021,fatty-acyl-CoA biosynthetic process (GO:0046949),1/30,0.171571572737233,0.3616154057052794,0,0,5.518909899888765,9.72848472744733,SCD
GO_Biological_Process_2021,negative regulation of Notch signaling pathway (GO:0045746),1/30,0.171571572737233,0.3616154057052794,0,0,5.518909899888765,9.72848472744733,DLK1
GO_Biological_Process_2021,cytoskeleton organization (GO:0007010),2/120,0.1728028568664474,0.3616154057052794,0,0,2.722474851867162,4.779587440247842,TPM1;ANK1
GO_Biological_Process_2021,'de novo' posttranslational protein folding (GO:0051084),1/31,0.1767570211186702,0.3616154057052794,0,0,5.334677419354839,9.244885281458137,HSPA2
GO_Biological_Process_2021,negative regulation of axon extension (GO:0030517),1/31,0.1767570211186702,0.3616154057052794,0,0,5.334677419354839,9.244885281458137,SEMA6C
GO_Biological_Process_2021,purine nucleoside bisphosphate metabolic process (GO:0034032),1/31,0.1767570211186702,0.3616154057052794,0,0,5.334677419354839,9.244885281458137,ACOT2
GO_Biological_Process_2021,renal water homeostasis (GO:0003091),1/31,0.1767570211186702,0.3616154057052794,0,0,5.334677419354839,9.244885281458137,AQP4
GO_Biological_Process_2021,regulation of cellular pH (GO:0030641),1/31,0.1767570211186702,0.3616154057052794,0,0,5.334677419354839,9.244885281458137,ATP5F1B
GO_Biological_Process_2021,ribonucleoside bisphosphate metabolic process (GO:0033875),1/31,0.1767570211186702,0.3616154057052794,0,0,5.334677419354839,9.244885281458137,ACOT2
GO_Biological_Process_2021,regulation of macrophage derived foam cell differentiation (GO:0010743),1/31,0.1767570211186702,0.3616154057052794,0,0,5.334677419354839,9.244885281458137,LPL
GO_Biological_Process_2021,triglyceride homeostasis (GO:0070328),1/31,0.1767570211186702,0.3616154057052794,0,0,5.334677419354839,9.244885281458137,LPL
GO_Biological_Process_2021,establishment or maintenance of epithelial cell apical/basal polarity (GO:0045197),1/32,0.1819102698375409,0.3660571413534123,0,0,5.162330905306972,8.797859785682565,ANK1
GO_Biological_Process_2021,negative regulation of chemotaxis (GO:0050922),1/32,0.1819102698375409,0.3660571413534123,0,0,5.162330905306972,8.797859785682565,SEMA6C
GO_Biological_Process_2021,cellular response to glucose stimulus (GO:0071333),1/32,0.1819102698375409,0.3660571413534123,0,0,5.162330905306972,8.797859785682565,UNC13B
GO_Biological_Process_2021,cellular response to topologically incorrect protein (GO:0035967),1/32,0.1819102698375409,0.3660571413534123,0,0,5.162330905306972,8.797859785682565,HSPA2
GO_Biological_Process_2021,synapse organization (GO:0050808),2/126,0.1862305661002732,0.3702922378861151,0,0,2.589955415683189,4.35311876898171,UNC13B;CHCHD10
GO_Biological_Process_2021,regulation of sprouting angiogenesis (GO:1903670),1/33,0.1870315173029665,0.3702922378861151,0,0,5.000756048387097,8.383658171599759,PKM
GO_Biological_Process_2021,negative regulation of smooth muscle cell proliferation (GO:0048662),1/33,0.1870315173029665,0.3702922378861151,0,0,5.000756048387097,8.383658171599759,TPM1
GO_Biological_Process_2021,negative chemotaxis (GO:0050919),1/33,0.1870315173029665,0.3702922378861151,0,0,5.000756048387097,8.383658171599759,SEMA6C
GO_Biological_Process_2021,positive regulation of calcium ion transport into cytosol (GO:0010524),1/34,0.1921209605841142,0.3728513503826091,0,0,4.848973607038123,7.9990128273347105,CASQ1
GO_Biological_Process_2021,B cell receptor signaling pathway (GO:0050853),1/34,0.1921209605841142,0.3728513503826091,0,0,4.848973607038123,7.9990128273347105,CD38
GO_Biological_Process_2021,regulation of cell adhesion mediated by integrin (GO:0033628),1/34,0.1921209605841142,0.3728513503826091,0,0,4.848973607038123,7.9990128273347105,RET
GO_Biological_Process_2021,positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901030),1/34,0.1921209605841142,0.3728513503826091,0,0,4.848973607038123,7.9990128273347105,CHCHD10
GO_Biological_Process_2021,positive regulation of release of sequestered calcium ion into cytosol (GO:0051281),1/34,0.1921209605841142,0.3728513503826091,0,0,4.848973607038123,7.9990128273347105,CASQ1
GO_Biological_Process_2021,regulation of blood circulation (GO:1903522),1/35,0.1971787956438155,0.3767112399265114,0,0,4.70611954459203,7.641064501976653,TPM1
GO_Biological_Process_2021,positive regulation of lipid biosynthetic process (GO:0046889),1/35,0.1971787956438155,0.3767112399265114,0,0,4.70611954459203,7.641064501976653,FABP3
GO_Biological_Process_2021,semaphorin-plexin signaling pathway (GO:0071526),1/35,0.1971787956438155,0.3767112399265114,0,0,4.70611954459203,7.641064501976653,SEMA6C
GO_Biological_Process_2021,regulation of lipid biosynthetic process (GO:0046890),1/35,0.1971787956438155,0.3767112399265114,0,0,4.70611954459203,7.641064501976653,THRSP
GO_Biological_Process_2021,regulation of cell adhesion (GO:0030155),2/133,0.2020746247775896,0.3824639309112125,0,0,2.450691987835909,3.918946209874042,RET;TPM1
GO_Biological_Process_2021,acyl-CoA metabolic process (GO:0006637),1/37,0.2072004187828564,0.3824639309112125,0,0,4.444220430107527,6.995508485793588,ACOT2
GO_Biological_Process_2021,proton transmembrane transport (GO:1902600),1/37,0.2072004187828564,0.3824639309112125,0,0,4.444220430107527,6.995508485793588,ATP5F1B
GO_Biological_Process_2021,negative regulation of endothelial cell proliferation (GO:0001937),1/37,0.2072004187828564,0.3824639309112125,0,0,4.444220430107527,6.995508485793588,ATP5F1A
GO_Biological_Process_2021,regulation of vascular associated smooth muscle cell proliferation (GO:1904705),1/37,0.2072004187828564,0.3824639309112125,0,0,4.444220430107527,6.995508485793588,TPM1
GO_Biological_Process_2021,glutamine family amino acid metabolic process (GO:0009064),1/37,0.2072004187828564,0.3824639309112125,0,0,4.444220430107527,6.995508485793588,ALDH5A1
GO_Biological_Process_2021,neural crest cell migration (GO:0001755),1/37,0.2072004187828564,0.3824639309112125,0,0,4.444220430107527,6.995508485793588,SEMA6C
GO_Biological_Process_2021,regulation of intracellular pH (GO:0051453),1/37,0.2072004187828564,0.3824639309112125,0,0,4.444220430107527,6.995508485793588,ATP5F1B
GO_Biological_Process_2021,phospholipid biosynthetic process (GO:0008654),1/37,0.2072004187828564,0.3824639309112125,0,0,4.444220430107527,6.995508485793588,FITM1
GO_Biological_Process_2021,regulation of intracellular transport (GO:0032386),1/39,0.217097930292293,0.3962642519461558,0,0,4.209889643463497,6.430213797447615,MYLK2
GO_Biological_Process_2021,membrane protein proteolysis (GO:0033619),1/39,0.217097930292293,0.3962642519461558,0,0,4.209889643463497,6.430213797447615,RET
GO_Biological_Process_2021,organophosphate biosynthetic process (GO:0090407),1/39,0.217097930292293,0.3962642519461558,0,0,4.209889643463497,6.430213797447615,FITM1
GO_Biological_Process_2021,positive regulation of cation channel activity (GO:2001259),1/40,0.2220006213832012,0.3992758428540359,0,0,4.101736972704715,6.173422176534348,CASQ1
GO_Biological_Process_2021,fatty acid derivative biosynthetic process (GO:1901570),1/40,0.2220006213832012,0.3992758428540359,0,0,4.101736972704715,6.173422176534348,SCD
GO_Biological_Process_2021,lymphocyte migration (GO:0072676),1/40,0.2220006213832012,0.3992758428540359,0,0,4.101736972704715,6.173422176534348,RET
GO_Biological_Process_2021,synaptic vesicle exocytosis (GO:0016079),1/40,0.2220006213832012,0.3992758428540359,0,0,4.101736972704715,6.173422176534348,UNC13B
GO_Biological_Process_2021,nitrogen compound transport (GO:0071705),2/143,0.2249575668498168,0.4031173916907301,0,0,2.275730842414807,3.3950342339240644,SLC1A4;SLC38A3
GO_Biological_Process_2021,acylglycerol metabolic process (GO:0006639),1/41,0.2268728549372511,0.4050711700879648,0,0,3.998991935483871,5.931966787164948,LPL
GO_Biological_Process_2021,regulation of chemokine production (GO:0032642),1/42,0.2317148186048197,0.4107291549998791,0,0,3.9012588512981914,5.704607537662249,LPL
GO_Biological_Process_2021,cellular respiration (GO:0045333),1/42,0.2317148186048197,0.4107291549998791,0,0,3.9012588512981914,5.704607537662249,COQ10A
GO_Biological_Process_2021,cellular glucose homeostasis (GO:0001678),1/43,0.2365266989217314,0.4162530794644091,0,0,3.808179723502304,5.490230564999063,UNC13B
GO_Biological_Process_2021,cellular response to retinoic acid (GO:0071300),1/43,0.2365266989217314,0.4162530794644091,0,0,3.808179723502304,5.490230564999063,RET
GO_Biological_Process_2021,neurogenesis (GO:0022008),1/44,0.2413086813411795,0.4216461300303172,0,0,3.719429857464366,5.287832826901923,WDR62
GO_Biological_Process_2021,positive regulation of stress fiber assembly (GO:0051496),1/44,0.2413086813411795,0.4216461300303172,0,0,3.719429857464366,5.287832826901923,TPM1
GO_Biological_Process_2021,amino acid transmembrane transport (GO:0003333),1/45,0.2460609501249352,0.4269114011001526,0,0,3.6347140762463344,5.096508877297668,SLC38A3
GO_Biological_Process_2021,neural crest cell development (GO:0014032),1/45,0.2460609501249352,0.4269114011001526,0,0,3.6347140762463344,5.096508877297668,SEMA6C
GO_Biological_Process_2021,erythrocyte differentiation (GO:0030218),1/46,0.250783688414426,0.4320518982859058,0,0,3.553763440860215,4.915439470317898,ALAS1
GO_Biological_Process_2021,regulation of B cell proliferation (GO:0030888),1/46,0.250783688414426,0.4320518982859058,0,0,3.553763440860215,4.915439470317898,CD38
GO_Biological_Process_2021,polyol metabolic process (GO:0019751),1/47,0.2554770782377765,0.4385987601914275,0,0,3.4763323983169707,4.743881709682698,PLCD3
GO_Biological_Process_2021,purine ribonucleotide biosynthetic process (GO:0009152),1/48,0.2601413004442696,0.4419701678828248,0,0,3.40219629375429,4.581160506121979,ADSS1
GO_Biological_Process_2021,inositol phosphate metabolic process (GO:0043647),1/48,0.2601413004442696,0.4419701678828248,0,0,3.40219629375429,4.581160506121979,PLCD3
GO_Biological_Process_2021,cognition (GO:0050890),1/48,0.2601413004442696,0.4419701678828248,0,0,3.40219629375429,4.581160506121979,SLC1A4
GO_Biological_Process_2021,response to unfolded protein (GO:0006986),1/49,0.2647765350088233,0.4482940644459733,0,0,3.331149193548387,4.426661140391498,HSPA2
GO_Biological_Process_2021,heart development (GO:0007507),2/164,0.2734907009456961,0.4575330969835219,0,0,1.9786208973200845,2.5652575730319285,MYL2;MYH7
GO_Biological_Process_2021,blood circulation (GO:0008015),1/51,0.2739607546092779,0.4575330969835219,0,0,3.1975806451612905,4.140132816391477,MYL2
GO_Biological_Process_2021,inositol lipid-mediated signaling (GO:0048017),1/51,0.2739607546092779,0.4575330969835219,0,0,3.1975806451612905,4.140132816391477,PLCD3
GO_Biological_Process_2021,positive regulation of actin filament bundle assembly (GO:0032233),1/51,0.2739607546092779,0.4575330969835219,0,0,3.1975806451612905,4.140132816391477,TPM1
GO_Biological_Process_2021,ameboidal-type cell migration (GO:0001667),1/52,0.278510093847508,0.4601599219742453,0,0,3.134724857685009,4.007121847120192,SEMA6C
GO_Biological_Process_2021,fatty acid beta-oxidation (GO:0006635),1/52,0.278510093847508,0.4601599219742453,0,0,3.134724857685009,4.007121847120192,ACADM
GO_Biological_Process_2021,protein homotetramerization (GO:0051289),1/52,0.278510093847508,0.4601599219742453,0,0,3.134724857685009,4.007121847120192,AQP4
GO_Biological_Process_2021,positive regulation of B cell activation (GO:0050871),1/53,0.2830311536379268,0.4601599219742453,0,0,3.074286600496278,3.880359332760983,CD38
GO_Biological_Process_2021,positive regulation of chemokine production (GO:0032722),1/53,0.2830311536379268,0.4601599219742453,0,0,3.074286600496278,3.880359332760983,LPL
GO_Biological_Process_2021,heart morphogenesis (GO:0003007),1/53,0.2830311536379268,0.4601599219742453,0,0,3.074286600496278,3.880359332760983,MYLK2
GO_Biological_Process_2021,cardiac muscle tissue development (GO:0048738),1/53,0.2830311536379268,0.4601599219742453,0,0,3.074286600496278,3.880359332760983,MYLK2
GO_Biological_Process_2021,IRE1-mediated unfolded protein response (GO:0036498),1/53,0.2830311536379268,0.4601599219742453,0,0,3.074286600496278,3.880359332760983,EXTL1
GO_Biological_Process_2021,unsaturated fatty acid metabolic process (GO:0033559),1/54,0.2875241083883328,0.4659219050121169,0,0,3.0161290322580645,3.759449710134971,SCD
GO_Biological_Process_2021,autophagosome organization (GO:1905037),1/56,0.296426394926339,0.4759472193453701,0,0,2.906158357771261,3.533761673831161,TP53INP2
GO_Biological_Process_2021,positive regulation of interleukin-1 beta production (GO:0032731),1/56,0.296426394926339,0.4759472193453701,0,0,2.906158357771261,3.533761673831161,LPL
GO_Biological_Process_2021,neuron differentiation (GO:0030182),2/174,0.2966188373109638,0.4759472193453701,0,0,1.862639440347892,2.263679384502098,IRX6;ATP2B2
GO_Biological_Process_2021,monocarboxylic acid transport (GO:0015718),1/57,0.3008360701856254,0.4811417278864563,0,0,2.85411866359447,3.428338169373329,SLC16A7
GO_Biological_Process_2021,autophagosome assembly (GO:0000045),1/58,0.3052183273277664,0.4834264474772042,0,0,2.8039049235993208,3.3274722891319986,TP53INP2
GO_Biological_Process_2021,regulation of calcium ion transport (GO:0051924),1/58,0.3052183273277664,0.4834264474772042,0,0,2.8039049235993208,3.3274722891319986,CASQ1
GO_Biological_Process_2021,positive regulation of mitochondrion organization (GO:0010822),1/58,0.3052183273277664,0.4834264474772042,0,0,2.8039049235993208,3.3274722891319986,CHCHD10
GO_Biological_Process_2021,protein polymerization (GO:0051258),1/59,0.3095733354427407,0.4856246252472387,0,0,2.7554226918798665,3.230899166755473,CASQ1
GO_Biological_Process_2021,fatty acid oxidation (GO:0019395),1/59,0.3095733354427407,0.4856246252472387,0,0,2.7554226918798665,3.230899166755473,ACADM
GO_Biological_Process_2021,response to reactive oxygen species (GO:0000302),1/59,0.3095733354427407,0.4856246252472387,0,0,2.7554226918798665,3.230899166755473,TPM1
GO_Biological_Process_2021,positive regulation of interleukin-1 production (GO:0032732),1/62,0.322476541335525,0.5026539104626755,0,0,2.619513484928609,2.96456859863119,LPL
GO_Biological_Process_2021,response to retinoic acid (GO:0032526),1/62,0.322476541335525,0.5026539104626755,0,0,2.619513484928609,2.96456859863119,RET
GO_Biological_Process_2021,cellular response to reactive oxygen species (GO:0034614),1/63,0.3267242239342484,0.5060618105732364,0,0,2.5771331945889697,2.882881224926003,TPM1
GO_Biological_Process_2021,monocarboxylic acid biosynthetic process (GO:0072330),1/63,0.3267242239342484,0.5060618105732364,0,0,2.5771331945889697,2.882881224926003,LPL
GO_Biological_Process_2021,cellular response to oxygen-containing compound (GO:1901701),3/323,0.3284345567058054,0.5071112180583348,0,0,1.5026895491803278,1.6731211107907,RET;TPM1;LPL
GO_Biological_Process_2021,lipid homeostasis (GO:0055088),1/64,0.3309454876219918,0.5077944825699937,0,0,2.536098310291859,2.804421587364793,FABP3
GO_Biological_Process_2021,diterpenoid metabolic process (GO:0016101),1/64,0.3309454876219918,0.5077944825699937,0,0,2.536098310291859,2.804421587364793,LPL
GO_Biological_Process_2021,chemical homeostasis (GO:0048878),1/65,0.3351404954786384,0.5126292314019049,0,0,2.4963457661290325,2.7290187856022787,AQP4
GO_Biological_Process_2021,cellular response to nutrient levels (GO:0031669),1/66,0.3393094094936166,0.5173941616812602,0,0,2.457816377171216,2.656513320552243,LPL
GO_Biological_Process_2021,anion transmembrane transport (GO:0098656),1/67,0.3434523906117505,0.5220901665336517,0,0,2.4204545454545454,2.5867561779990638,SLC16A7
GO_Biological_Process_2021,positive regulation of protein transport (GO:0051222),1/69,0.351661193452608,0.5329186604482424,0,0,2.349027514231499,2.454938318614713,UNC13B
GO_Biological_Process_2021,aerobic electron transport chain (GO:0019646),1/70,0.3557273322790504,0.5331877023192608,0,0,2.314866760168303,2.3926248989448755,COX7B
GO_Biological_Process_2021,fatty acid catabolic process (GO:0009062),1/70,0.3557273322790504,0.5331877023192608,0,0,2.314866760168303,2.3926248989448755,ACADM
GO_Biological_Process_2021,wound healing (GO:0042060),1/70,0.3557273322790504,0.5331877023192608,0,0,2.314866760168303,2.3926248989448755,TPM1
GO_Biological_Process_2021,protein tetramerization (GO:0051262),1/71,0.3597681724563748,0.5331877023192608,0,0,2.2816820276497696,2.332553087597121,AQP4
GO_Biological_Process_2021,mitochondrial ATP synthesis coupled electron transport (GO:0042775),1/71,0.3597681724563748,0.5331877023192608,0,0,2.2816820276497696,2.332553087597121,COX7B
